Hashtag,Cleaned Tweet Count,Scraped Date,Scraped Time,Hour Offset,Rank,Source
प्रज्वल रेवन्ना,11000.0,2025-08-03,09:00,12,23,India
Russia,663300.0,2025-08-03,09:00,12,24,India
Siraj,29800.0,2025-08-03,09:00,12,25,India
तेजस्वी यादव,39500.0,2025-08-03,09:00,12,26,India
Rahul Gandhi,117900.0,2025-08-03,09:00,12,27,India
MUNAWAR HOSTING PPP ON TV,60600.0,2025-08-03,09:00,12,28,India
Washington Sundar,11300.0,2025-08-03,09:00,12,29,India
राहुल गांधी,112700.0,2025-08-03,09:00,12,30,India
Drew,70000.0,2025-08-03,09:00,12,31,India
Nehru,20700.0,2025-08-03,09:00,12,32,India
Epic,165700.0,2025-08-03,09:00,12,33,India
Vedic Wisdom,26700.0,2025-08-03,09:00,12,34,India
Glory Of Sanatan Dharma,26500.0,2025-08-03,09:00,12,35,India
श्री कृष्ण,10300.0,2025-08-03,09:00,12,36,India
Swades,10000.0,2025-08-03,09:00,12,37,India
Emily,42300.0,2025-08-03,09:00,12,38,India
Günther,27800.0,2025-08-03,09:00,12,39,India
सच्चा मित्र,10000.0,2025-08-03,09:00,12,40,India
प्रियंका भारती,10000.0,2025-08-03,09:00,12,41,India
Tiffany,34500.0,2025-08-03,09:00,12,42,India
निधि योजना,10000.0,2025-08-03,09:00,12,43,India
Ojas Gambheera,29700.0,2025-08-03,09:00,12,44,India
Loki,32600.0,2025-08-03,09:00,12,45,India
Román,84900.0,2025-08-03,09:00,12,46,India
श्री श्याम,10000.0,2025-08-03,09:00,12,47,India
स्वामी चिन्मयानंद सरस्वती,10000.0,2025-08-03,09:00,12,48,India
वेदांत दर्शन,10000.0,2025-08-03,09:00,12,49,India
Jai Jagannath,10000.0,2025-08-03,09:00,12,50,India
#खास_दिन_खास_पल,10000.0,2025-08-03,08:00,13,1,India
Celebration With Welfare,10000.0,2025-08-03,08:00,13,2,India
#FriendshipDay,10000.0,2025-08-03,08:00,13,3,India
#SummerSlam,263300.0,2025-08-03,08:00,13,4,India
#CoolieTrailer,97700.0,2025-08-03,08:00,13,5,India
Saint MSG,27300.0,2025-08-03,08:00,13,6,India
#OGFirstSingleBlast,165500.0,2025-08-03,08:00,13,7,India
मैथिलीशरण गुप्त,10000.0,2025-08-03,08:00,13,8,India
सूर्य देव,10000.0,2025-08-03,08:00,13,9,India
डेरा सच्चा सौदा,10000.0,2025-08-03,08:00,13,10,India
चुनाव आयोग,63400.0,2025-08-03,08:00,13,11,India
Seth Rollins,38200.0,2025-08-03,08:00,13,12,India
Arun Jaitley,61900.0,2025-08-03,08:00,13,13,India
अरुण जेटली,27500.0,2025-08-03,08:00,13,14,India
National Award,95100.0,2025-08-03,08:00,13,15,India
CM Punk,47500.0,2025-08-03,08:00,13,16,India
Trump,2000000.0,2025-08-03,08:00,13,17,India
Drew,68900.0,2025-08-03,08:00,13,18,India
Visit Sa TrueStory YtChannel,82300.0,2025-08-03,08:00,13,19,India
पद्म भूषण,10000.0,2025-08-03,08:00,13,20,India
प्रज्वल रेवन्ना,11600.0,2025-08-03,08:00,13,21,India
Siraj,30700.0,2025-08-03,08:00,13,22,India
Russia,698700.0,2025-08-03,08:00,13,23,India
Günther,24900.0,2025-08-03,08:00,13,24,India
श्री राम,53100.0,2025-08-03,08:00,13,25,India
तेजस्वी यादव,38300.0,2025-08-03,08:00,13,26,India
Washington Sundar,10900.0,2025-08-03,08:00,13,27,India
Rahul Gandhi,116900.0,2025-08-03,08:00,13,28,India
Logan,29100.0,2025-08-03,08:00,13,29,India
MUNAWAR HOSTING PPP ON TV,60500.0,2025-08-03,08:00,13,30,India
राहुल गांधी,112600.0,2025-08-03,08:00,13,31,India
Tiffany,33000.0,2025-08-03,08:00,13,32,India
Epic,176900.0,2025-08-03,08:00,13,33,India
Ojas Gambheera,29400.0,2025-08-03,08:00,13,34,India
Karun Nair,10000.0,2025-08-03,08:00,13,35,India
Vedic Wisdom,33400.0,2025-08-03,08:00,13,36,India
Vantara,16600.0,2025-08-03,08:00,13,37,India
Nehru,20900.0,2025-08-03,08:00,13,38,India
Glory Of Sanatan Dharma,33200.0,2025-08-03,08:00,13,39,India
निधि योजना,10000.0,2025-08-03,08:00,13,40,India
Swades,10000.0,2025-08-03,08:00,13,41,India
Loki,32299.0,2025-08-03,08:00,13,42,India
पिंगली वेंकैया,10000.0,2025-08-03,08:00,13,43,India
Jelly Roll,22300.0,2025-08-03,08:00,13,44,India
Farm Laws,51400.0,2025-08-03,08:00,13,45,India
Federer,10000.0,2025-08-03,08:00,13,46,India
Dera Sacha Sauda,10000.0,2025-08-03,08:00,13,47,India
श्री कृष्ण,10100.0,2025-08-03,08:00,13,48,India
Thalaivar,38400.0,2025-08-03,08:00,13,49,India
Ambani,15400.0,2025-08-03,08:00,13,50,India
#CoolieTrailer,96300.0,2025-08-03,07:00,14,1,India
#SummerSlam,189000.0,2025-08-03,07:00,14,2,India
#OGFirstSingleBlast,170300.0,2025-08-03,07:00,14,3,India
#FireStorm,336300.0,2025-08-03,07:00,14,4,India
सूर्य देव,10000.0,2025-08-03,07:00,14,5,India
चुनाव आयोग,63700.0,2025-08-03,07:00,14,6,India
#NationalFilmAwards,25800.0,2025-08-03,07:00,14,7,India
Arun Jaitley,60600.0,2025-08-03,07:00,14,8,India
अरुण जेटली,26900.0,2025-08-03,07:00,14,9,India
National Award,103300.0,2025-08-03,07:00,14,10,India
Trump,2500000.0,2025-08-03,07:00,14,11,India
प्रज्वल रेवन्ना,11800.0,2025-08-03,07:00,14,12,India
Saint Dr MSG,25200.0,2025-08-03,07:00,14,13,India
Visit Sa TrueStory YtChannel,90700.0,2025-08-03,07:00,14,14,India
Siraj,31400.0,2025-08-03,07:00,14,15,India
Russia,708400.0,2025-08-03,07:00,14,16,India
तेजस्वी यादव,37800.0,2025-08-03,07:00,14,17,India
Tiffany,32800.0,2025-08-03,07:00,14,18,India
Washington Sundar,10600.0,2025-08-03,07:00,14,19,India
Kross,15900.0,2025-08-03,07:00,14,20,India
Rahul Gandhi,116300.0,2025-08-03,07:00,14,21,India
Logan,26600.0,2025-08-03,07:00,14,22,India
MUNAWAR HOSTING PPP ON TV,60400.0,2025-08-03,07:00,14,23,India
राहुल गांधी,112800.0,2025-08-03,07:00,14,24,India
Román,88500.0,2025-08-03,07:00,14,25,India
Epic,176400.0,2025-08-03,07:00,14,26,India
Ojas Gambheera,29200.0,2025-08-03,07:00,14,27,India
निधि योजना,10000.0,2025-08-03,07:00,14,28,India
Karun Nair,10000.0,2025-08-03,07:00,14,29,India
Vedic Wisdom,33300.0,2025-08-03,07:00,14,30,India
Vantara,16600.0,2025-08-03,07:00,14,31,India
Nehru,20500.0,2025-08-03,07:00,14,32,India
Glory Of Sanatan Dharma,33000.0,2025-08-03,07:00,14,33,India
Loki,31900.0,2025-08-03,07:00,14,34,India
Madhuri,15000.0,2025-08-03,07:00,14,35,India
Swades,10000.0,2025-08-03,07:00,14,36,India
शनि देव,10200.0,2025-08-03,07:00,14,37,India
Farm Laws,50900.0,2025-08-03,07:00,14,38,India
पिंगली वेंकैया,10000.0,2025-08-03,07:00,14,39,India
Federer,10000.0,2025-08-03,07:00,14,40,India
Sami,30000.0,2025-08-03,07:00,14,41,India
मैथिलीशरण गुप्त,10000.0,2025-08-03,07:00,14,42,India
Thalaivar,37700.0,2025-08-03,07:00,14,43,India
Ambani,15400.0,2025-08-03,07:00,14,44,India
Vikram,15300.0,2025-08-03,07:00,14,45,India
Charlotte,38100.0,2025-08-03,07:00,14,46,India
Emily,40800.0,2025-08-03,07:00,14,47,India
Drew,64900.0,2025-08-03,07:00,14,48,India
प्रियंका भारती,10000.0,2025-08-03,07:00,14,49,India
Günther,12200.0,2025-08-03,07:00,14,50,India
#CoolieTrailer,95600.0,2025-08-03,06:00,15,1,India
#SummerSlam,144800.0,2025-08-03,06:00,15,2,India
#OGFirstSingleBlast,170900.0,2025-08-03,06:00,15,3,India
#FireStorm,334100.0,2025-08-03,06:00,15,4,India
चुनाव आयोग,65099.0,2025-08-03,06:00,15,5,India
#NationalFilmAwards,26300.0,2025-08-03,06:00,15,6,India
Arun Jaitley,59800.0,2025-08-03,06:00,15,7,India
अरुण जेटली,26600.0,2025-08-03,06:00,15,8,India
National Award,105100.0,2025-08-03,06:00,15,9,India
Trump,2400000.0,2025-08-03,06:00,15,10,India
Román,86400.0,2025-08-03,06:00,15,11,India
प्रज्वल रेवन्ना,11700.0,2025-08-03,06:00,15,12,India
Saint Dr MSG,25100.0,2025-08-03,06:00,15,13,India
Visit Sa TrueStory YtChannel,93300.0,2025-08-03,06:00,15,14,India
Siraj,31100.0,2025-08-03,06:00,15,15,India
Russia,719800.0,2025-08-03,06:00,15,16,India
तेजस्वी यादव,37400.0,2025-08-03,06:00,15,17,India
Washington Sundar,10400.0,2025-08-03,06:00,15,18,India
Kross,14300.0,2025-08-03,06:00,15,19,India
Rahul Gandhi,114800.0,2025-08-03,06:00,15,20,India
Happy Friendship,10000.0,2025-08-03,06:00,15,21,India
MUNAWAR HOSTING PPP ON TV,60500.0,2025-08-03,06:00,15,22,India
राहुल गांधी,112900.0,2025-08-03,06:00,15,23,India
Epic,176100.0,2025-08-03,06:00,15,24,India
Bronson Reed,10000.0,2025-08-03,06:00,15,25,India
Ojas Gambheera,29100.0,2025-08-03,06:00,15,26,India
Loki,32100.0,2025-08-03,06:00,15,27,India
निधि योजना,10000.0,2025-08-03,06:00,15,28,India
Karun Nair,10000.0,2025-08-03,06:00,15,29,India
Vedic Wisdom,33300.0,2025-08-03,06:00,15,30,India
Vantara,16500.0,2025-08-03,06:00,15,31,India
Nehru,20600.0,2025-08-03,06:00,15,32,India
Glory Of Sanatan Dharma,33000.0,2025-08-03,06:00,15,33,India
Swades,10000.0,2025-08-03,06:00,15,34,India
Farm Laws,50500.0,2025-08-03,06:00,15,35,India
शनि देव,11300.0,2025-08-03,06:00,15,36,India
पिंगली वेंकैया,10000.0,2025-08-03,06:00,15,37,India
Federer,10000.0,2025-08-03,06:00,15,38,India
सूर्य देव,10000.0,2025-08-03,06:00,15,39,India
Thalaivar,37800.0,2025-08-03,06:00,15,40,India
Ambani,15500.0,2025-08-03,06:00,15,41,India
Vikram,15500.0,2025-08-03,06:00,15,42,India
Charlotte,35600.0,2025-08-03,06:00,15,43,India
South Africa,40900.0,2025-08-03,06:00,15,44,India
प्रियंका भारती,10000.0,2025-08-03,06:00,15,45,India
Tiffany,28000.0,2025-08-03,06:00,15,46,India
Night 1,867300.0,2025-08-03,06:00,15,47,India
Emily,40100.0,2025-08-03,06:00,15,48,India
चित्रा त्रिपाठी,10000.0,2025-08-03,06:00,15,49,India
Abraham Benjamin de Villiers,10000.0,2025-08-03,06:00,15,50,India
#CoolieTrailer,95100.0,2025-08-03,05:00,16,1,India
#OGFirstSingleBlast,171200.0,2025-08-03,05:00,16,2,India
#FireStorm,332900.0,2025-08-03,05:00,16,3,India
#SummerSlam,94100.0,2025-08-03,05:00,16,4,India
#ABdeVilliers,10000.0,2025-08-03,05:00,16,5,India
चुनाव आयोग,64700.0,2025-08-03,05:00,16,6,India
Arun Jaitley,59100.0,2025-08-03,05:00,16,7,India
अरुण जेटली,26200.0,2025-08-03,05:00,16,8,India
Happy Friendship,10000.0,2025-08-03,05:00,16,9,India
National Award,104700.0,2025-08-03,05:00,16,10,India
Trump,2600000.0,2025-08-03,05:00,16,11,India
प्रज्वल रेवन्ना,11900.0,2025-08-03,05:00,16,12,India
Visit Sa TrueStory YtChannel,92100.0,2025-08-03,05:00,16,13,India
Saint Dr MSG,25200.0,2025-08-03,05:00,16,14,India
Siraj,31600.0,2025-08-03,05:00,16,15,India
Román,78700.0,2025-08-03,05:00,16,16,India
Russia,693200.0,2025-08-03,05:00,16,17,India
तेजस्वी यादव,37100.0,2025-08-03,05:00,16,18,India
Washington Sundar,10300.0,2025-08-03,05:00,16,19,India
Rahul Gandhi,114800.0,2025-08-03,05:00,16,20,India
MUNAWAR HOSTING PPP ON TV,60400.0,2025-08-03,05:00,16,21,India
राहुल गांधी,111900.0,2025-08-03,05:00,16,22,India
निधि योजना,10000.0,2025-08-03,05:00,16,23,India
Bronson Reed,10000.0,2025-08-03,05:00,16,24,India
Epic,172600.0,2025-08-03,05:00,16,25,India
Ojas Gambheera,29000.0,2025-08-03,05:00,16,26,India
Loki,32000.0,2025-08-03,05:00,16,27,India
Karun Nair,10000.0,2025-08-03,05:00,16,28,India
Nehru,20600.0,2025-08-03,05:00,16,29,India
Vedic Wisdom,33200.0,2025-08-03,05:00,16,30,India
Vantara,16600.0,2025-08-03,05:00,16,31,India
Glory Of Sanatan Dharma,32900.0,2025-08-03,05:00,16,32,India
Swades,10000.0,2025-08-03,05:00,16,33,India
Farm Laws,50200.0,2025-08-03,05:00,16,34,India
Federer,10000.0,2025-08-03,05:00,16,35,India
शनि देव,11500.0,2025-08-03,05:00,16,36,India
पिंगली वेंकैया,10000.0,2025-08-03,05:00,16,37,India
Thalaivar,37800.0,2025-08-03,05:00,16,38,India
Ambani,15400.0,2025-08-03,05:00,16,39,India
Vikram,15400.0,2025-08-03,05:00,16,40,India
Emily,38900.0,2025-08-03,05:00,16,41,India
South Africa,40800.0,2025-08-03,05:00,16,42,India
Night 1,862000.0,2025-08-03,05:00,16,43,India
Lewis,79200.0,2025-08-03,05:00,16,44,India
Trophy,59800.0,2025-08-03,05:00,16,45,India
Charles,171500.0,2025-08-03,05:00,16,46,India
Vine,34000.0,2025-08-03,05:00,16,47,India
प्रियंका भारती,10000.0,2025-08-03,05:00,16,48,India
चित्रा त्रिपाठी,10000.0,2025-08-03,05:00,16,49,India
Mr. 360,10000.0,2025-08-03,05:00,16,50,India
#ABdeVilliers,10000.0,2025-08-03,04:00,17,1,India
#WCL25,10000.0,2025-08-03,04:00,17,2,India
Happy Friendship,10000.0,2025-08-03,04:00,17,3,India
#WCLFinal,10000.0,2025-08-03,04:00,17,4,India
Washington Sundar,10200.0,2025-08-03,04:00,17,5,India
#INDvsEND,10000.0,2025-08-03,04:00,17,6,India
#CoolieTrailer,94600.0,2025-08-03,04:00,17,7,India
Siraj,32299.0,2025-08-03,04:00,17,8,India
Crawley,10000.0,2025-08-03,04:00,17,9,India
South Africa,40600.0,2025-08-03,04:00,17,10,India
Emily,37100.0,2025-08-03,04:00,17,11,India
चित्रा त्रिपाठी,10000.0,2025-08-03,04:00,17,12,India
Lewis,76500.0,2025-08-03,04:00,17,13,India
प्रियंका भारती,10000.0,2025-08-03,04:00,17,14,India
अरुण जेटली,26100.0,2025-08-03,04:00,17,15,India
Charles,168700.0,2025-08-03,04:00,17,16,India
Ferrari,51700.0,2025-08-03,04:00,17,17,India
War 2,30500.0,2025-08-03,04:00,17,18,India
Loki,32100.0,2025-08-03,04:00,17,19,India
Ambani,15300.0,2025-08-03,04:00,17,20,India
Reuters,57600.0,2025-08-03,04:00,17,21,India
Vikram,15400.0,2025-08-03,04:00,17,22,India
indira,10200.0,2025-08-03,04:00,17,23,India
Thalaivar,37700.0,2025-08-03,04:00,17,24,India
Rafale,10100.0,2025-08-03,04:00,17,25,India
Jaitley,69200.0,2025-08-03,04:00,17,26,India
Spider-Man,197400.0,2025-08-03,04:00,17,27,India
Aamir,14900.0,2025-08-03,04:00,17,28,India
Jurel,10000.0,2025-08-03,04:00,17,29,India
#SummerSlam,49800.0,2025-08-03,04:00,17,30,India
#FriendshipDay,10000.0,2025-08-03,04:00,17,31,India
#INDvsENG2025,10000.0,2025-08-03,04:00,17,32,India
#33YearsOfAJITHISM,46600.0,2025-08-03,04:00,17,33,India
#RavindraJadeja𓃵,10000.0,2025-08-03,04:00,17,34,India
#engvsindia,10000.0,2025-08-03,04:00,17,35,India
#Rajinikanth𓃵,10000.0,2025-08-03,04:00,17,36,India
#LokeshKanagaraj,19100.0,2025-08-03,04:00,17,37,India
#Nagarjuna,13200.0,2025-08-03,04:00,17,38,India
#SaveKaashviArohvi,10000.0,2025-08-03,04:00,17,39,India
#PatiPatniAurPanga,10000.0,2025-08-03,04:00,17,40,India
#YashasviJaiswal,10000.0,2025-08-03,04:00,17,41,India
#HungarianGP,108000.0,2025-08-03,04:00,17,42,India
#AjithKumar,28400.0,2025-08-03,04:00,17,43,India
#MELAxWILLIAM,174900.0,2025-08-03,04:00,17,44,India
#AK64,15400.0,2025-08-03,04:00,17,45,India
#FireStorm,,2025-08-03,04:00,17,1,India
#SummerSlam,,2025-08-03,04:00,17,2,India
#XOXOmultiverseConcert,,2025-08-03,04:00,17,3,India
#KCONLA2025,,2025-08-03,04:00,17,4,India
#MELAxWILLIAM,,2025-08-03,04:00,17,5,India
#ABdeVilliers,10000.0,2025-08-03,03:00,18,1,India
#WCL25,10000.0,2025-08-03,03:00,18,2,India
Happy Friendship,10000.0,2025-08-03,03:00,18,3,India
#WCLFinal,10000.0,2025-08-03,03:00,18,4,India
Washington Sundar,10100.0,2025-08-03,03:00,18,5,India
#CoolieTrailer,93800.0,2025-08-03,03:00,18,6,India
#INDvsEND,10000.0,2025-08-03,03:00,18,7,India
Siraj,32600.0,2025-08-03,03:00,18,8,India
Crawley,10000.0,2025-08-03,03:00,18,9,India
South Africa,38900.0,2025-08-03,03:00,18,10,India
Emily,34500.0,2025-08-03,03:00,18,11,India
Lewis,74600.0,2025-08-03,03:00,18,12,India
चित्रा त्रिपाठी,10000.0,2025-08-03,03:00,18,13,India
प्रियंका भारती,10000.0,2025-08-03,03:00,18,14,India
अरुण जेटली,25800.0,2025-08-03,03:00,18,15,India
Sir Jadeja,10000.0,2025-08-03,03:00,18,16,India
Charles,165900.0,2025-08-03,03:00,18,17,India
MUNAWAR HOSTING PPP ON TV,60500.0,2025-08-03,03:00,18,18,India
War 2,30500.0,2025-08-03,03:00,18,19,India
Ferrari,49600.0,2025-08-03,03:00,18,20,India
Loki,32100.0,2025-08-03,03:00,18,21,India
Ambani,15300.0,2025-08-03,03:00,18,22,India
Nehru,20500.0,2025-08-03,03:00,18,23,India
Reuters,57700.0,2025-08-03,03:00,18,24,India
Hamilton,49000.0,2025-08-03,03:00,18,25,India
Thalaivar,37500.0,2025-08-03,03:00,18,26,India
indira,10200.0,2025-08-03,03:00,18,27,India
Vikram,15400.0,2025-08-03,03:00,18,28,India
Leclerc,119000.0,2025-08-03,03:00,18,29,India
Jaitley,68400.0,2025-08-03,03:00,18,30,India
Swadeshi,14300.0,2025-08-03,03:00,18,31,India
Madhuri,14600.0,2025-08-03,03:00,18,32,India
Spider-Man,202200.0,2025-08-03,03:00,18,33,India
Rafale,10000.0,2025-08-03,03:00,18,34,India
Jurel,10000.0,2025-08-03,03:00,18,35,India
Duckett,10000.0,2025-08-03,03:00,18,36,India
Jailer,10000.0,2025-08-03,03:00,18,37,India
Andrew,73200.0,2025-08-03,03:00,18,38,India
#ENGvIND,34600.0,2025-08-03,03:00,18,39,India
#FriendshipDay,10000.0,2025-08-03,03:00,18,40,India
#INDvsENG2025,10000.0,2025-08-03,03:00,18,41,India
#33YearsOfAJITHISM,46300.0,2025-08-03,03:00,18,42,India
#Rajinikanth,45800.0,2025-08-03,03:00,18,43,India
#SummerSlam,44300.0,2025-08-03,03:00,18,44,India
#RavindraJadeja𓃵,10000.0,2025-08-03,03:00,18,45,India
#engvsindia,10000.0,2025-08-03,03:00,18,46,India
#IndiaWithPalestine,12700.0,2025-08-03,03:00,18,47,India
#LokeshKanagaraj,19000.0,2025-08-03,03:00,18,48,India
#Nagarjuna,13100.0,2025-08-03,03:00,18,49,India
#PatiPatniAurPanga,10000.0,2025-08-03,03:00,18,50,India
#ABdeVilliers,10000.0,2025-08-03,02:00,19,1,India
#WCL25,10000.0,2025-08-03,02:00,19,2,India
Washington Sundar,10000.0,2025-08-03,02:00,19,3,India
#CoolieTrailer,92200.0,2025-08-03,02:00,19,4,India
#WCLFinal,10000.0,2025-08-03,02:00,19,5,India
Happy Friendship,10000.0,2025-08-03,02:00,19,6,India
#INDvsEND,10000.0,2025-08-03,02:00,19,7,India
Siraj,32000.0,2025-08-03,02:00,19,8,India
South Africa,38100.0,2025-08-03,02:00,19,9,India
Crawley,10000.0,2025-08-03,02:00,19,10,India
Lewis,72800.0,2025-08-03,02:00,19,11,India
Emily,34100.0,2025-08-03,02:00,19,12,India
प्रियंका भारती,10000.0,2025-08-03,02:00,19,13,India
Sir Jadeja,10000.0,2025-08-03,02:00,19,14,India
अरुण जेटली,25400.0,2025-08-03,02:00,19,15,India
Ferrari,48000.0,2025-08-03,02:00,19,16,India
War 2,29600.0,2025-08-03,02:00,19,17,India
MUNAWAR HOSTING PPP ON TV,60000.0,2025-08-03,02:00,19,18,India
चित्रा त्रिपाठी,10000.0,2025-08-03,02:00,19,19,India
Charles,162900.0,2025-08-03,02:00,19,20,India
Nehru,20200.0,2025-08-03,02:00,19,21,India
Sir Ravindra Jadeja,10000.0,2025-08-03,02:00,19,22,India
Loki,31900.0,2025-08-03,02:00,19,23,India
Ambani,15200.0,2025-08-03,02:00,19,24,India
जिला परिषद,10000.0,2025-08-03,02:00,19,25,India
Vikram,15300.0,2025-08-03,02:00,19,26,India
Sathyaraj,56000.0,2025-08-03,02:00,19,27,India
Reuters,56900.0,2025-08-03,02:00,19,28,India
Thalaivar,37100.0,2025-08-03,02:00,19,29,India
Hamilton,47500.0,2025-08-03,02:00,19,30,India
indira,10200.0,2025-08-03,02:00,19,31,India
Jaitley,67200.0,2025-08-03,02:00,19,32,India
Swadeshi,14000.0,2025-08-03,02:00,19,33,India
Epic,194400.0,2025-08-03,02:00,19,34,India
Madhuri,14100.0,2025-08-03,02:00,19,35,India
Karun Nair,10000.0,2025-08-03,02:00,19,36,India
Rafale,10000.0,2025-08-03,02:00,19,37,India
Spider-Man,213500.0,2025-08-03,02:00,19,38,India
Jurel,10000.0,2025-08-03,02:00,19,39,India
Duckett,10000.0,2025-08-03,02:00,19,40,India
Sarfaraz,10000.0,2025-08-03,02:00,19,41,India
Jailer,10000.0,2025-08-03,02:00,19,42,India
Andrew,77500.0,2025-08-03,02:00,19,43,India
Anirudh,30300.0,2025-08-03,02:00,19,44,India
#ENGvIND,34500.0,2025-08-03,02:00,19,45,India
#INDvsENG2025,10000.0,2025-08-03,02:00,19,46,India
#FriendshipDay,10000.0,2025-08-03,02:00,19,47,India
#33YearsOfAJITHISM,45700.0,2025-08-03,02:00,19,48,India
#engvsindia,10000.0,2025-08-03,02:00,19,49,India
#Rajinikanth,45100.0,2025-08-03,02:00,19,50,India
#ABdeVilliers,10000.0,2025-08-03,01:00,20,1,India
Washington Sundar,10000.0,2025-08-03,01:00,20,2,India
#CoolieTrailer,89300.0,2025-08-03,01:00,20,3,India
#INDvsEND,10000.0,2025-08-03,01:00,20,4,India
#WCL25,10000.0,2025-08-03,01:00,20,5,India
Siraj,34200.0,2025-08-03,01:00,20,6,India
#WCLFinal,10000.0,2025-08-03,01:00,20,7,India
Crawley,10000.0,2025-08-03,01:00,20,8,India
Happy Friendship,10000.0,2025-08-03,01:00,20,9,India
Lewis,70000.0,2025-08-03,01:00,20,10,India
Sir Jadeja,10000.0,2025-08-03,01:00,20,11,India
MUNAWAR HOSTING PPP ON TV,59500.0,2025-08-03,01:00,20,12,India
अरुण जेटली,24700.0,2025-08-03,01:00,20,13,India
War 2,31000.0,2025-08-03,01:00,20,14,India
Ferrari,46700.0,2025-08-03,01:00,20,15,India
Loki,30600.0,2025-08-03,01:00,20,16,India
प्रियंका भारती,10000.0,2025-08-03,01:00,20,17,India
Nehru,19700.0,2025-08-03,01:00,20,18,India
Charles,158400.0,2025-08-03,01:00,20,19,India
Emily,31200.0,2025-08-03,01:00,20,20,India
Sir Ravindra Jadeja,10000.0,2025-08-03,01:00,20,21,India
Ambani,15100.0,2025-08-03,01:00,20,22,India
Vikram,15200.0,2025-08-03,01:00,20,23,India
चित्रा त्रिपाठी,10000.0,2025-08-03,01:00,20,24,India
जिला परिषद,10000.0,2025-08-03,01:00,20,25,India
तेजस्वी यादव,35600.0,2025-08-03,01:00,20,26,India
Hamilton,46600.0,2025-08-03,01:00,20,27,India
Sathyaraj,54800.0,2025-08-03,01:00,20,28,India
Thalaivar,36600.0,2025-08-03,01:00,20,29,India
Jurel,10000.0,2025-08-03,01:00,20,30,India
Madhuri,14100.0,2025-08-03,01:00,20,31,India
indira,10000.0,2025-08-03,01:00,20,32,India
Swadeshi,13600.0,2025-08-03,01:00,20,33,India
Arun Jaitley,55300.0,2025-08-03,01:00,20,34,India
Alonso,31800.0,2025-08-03,01:00,20,35,India
Epic,186600.0,2025-08-03,01:00,20,36,India
Karun Nair,10000.0,2025-08-03,01:00,20,37,India
Reuters,56000.0,2025-08-03,01:00,20,38,India
Duckett,10000.0,2025-08-03,01:00,20,39,India
Spider-Man,222200.0,2025-08-03,01:00,20,40,India
Sarfaraz,10000.0,2025-08-03,01:00,20,41,India
Rafale,10000.0,2025-08-03,01:00,20,42,India
KING KHAN NATIONAL AWARDEE,10000.0,2025-08-03,01:00,20,43,India
Jailer,10000.0,2025-08-03,01:00,20,44,India
Anirudh,29900.0,2025-08-03,01:00,20,45,India
प्रज्वल रेवन्ना,12000.0,2025-08-03,01:00,20,46,India
Andrew,77800.0,2025-08-03,01:00,20,47,India
#ENGvIND,33400.0,2025-08-03,01:00,20,48,India
#INDvsENG2025,10000.0,2025-08-03,01:00,20,49,India
#RavindraJadeja𓃵,10000.0,2025-08-03,01:00,20,50,India
Washington Sundar,10000.0,2025-08-03,00:00,21,1,India
#INDvsEND,10000.0,2025-08-03,00:00,21,2,India
#CoolieTrailer,85600.0,2025-08-03,00:00,21,3,India
#ENGvIND,33900.0,2025-08-03,00:00,21,4,India
#INDvsENG2025,10000.0,2025-08-03,00:00,21,5,India
#SaveKaashviArohvi,10000.0,2025-08-03,00:00,21,6,India
Sir Jadeja,10000.0,2025-08-03,00:00,21,7,India
Lewis,68100.0,2025-08-03,00:00,21,8,India
MUNAWAR HOSTING PPP ON TV,57300.0,2025-08-03,00:00,21,9,India
Ambani,14600.0,2025-08-03,00:00,21,10,India
अरुण जेटली,23400.0,2025-08-03,00:00,21,11,India
Loki,30300.0,2025-08-03,00:00,21,12,India
Ferrari,44100.0,2025-08-03,00:00,21,13,India
War 2,29500.0,2025-08-03,00:00,21,14,India
Charles,152600.0,2025-08-03,00:00,21,15,India
प्रियंका भारती,10000.0,2025-08-03,00:00,21,16,India
Vikram,14800.0,2025-08-03,00:00,21,17,India
Sir Ravindra Jadeja,10000.0,2025-08-03,00:00,21,18,India
चुनाव आयोग,61200.0,2025-08-03,00:00,21,19,India
Nehru,19100.0,2025-08-03,00:00,21,20,India
Jurel,10000.0,2025-08-03,00:00,21,21,India
चित्रा त्रिपाठी,10000.0,2025-08-03,00:00,21,22,India
तेजस्वी यादव,34300.0,2025-08-03,00:00,21,23,India
Hamilton,44200.0,2025-08-03,00:00,21,24,India
Sathyaraj,53300.0,2025-08-03,00:00,21,25,India
Thalaivar,35500.0,2025-08-03,00:00,21,26,India
Madhuri,14000.0,2025-08-03,00:00,21,27,India
Epic,206800.0,2025-08-03,00:00,21,28,India
Aston Martin,10000.0,2025-08-03,00:00,21,29,India
Arun Jaitley,52800.0,2025-08-03,00:00,21,30,India
Karun Nair,10000.0,2025-08-03,00:00,21,31,India
Alonso,31100.0,2025-08-03,00:00,21,32,India
Swadeshi,12900.0,2025-08-03,00:00,21,33,India
indira,10000.0,2025-08-03,00:00,21,34,India
Sarfaraz,10000.0,2025-08-03,00:00,21,35,India
Duckett,10000.0,2025-08-03,00:00,21,36,India
McLaren,27600.0,2025-08-03,00:00,21,37,India
Bazball,10000.0,2025-08-03,00:00,21,38,India
KING KHAN NATIONAL AWARDEE,10000.0,2025-08-03,00:00,21,39,India
